start_second,duration,coverage_count,programs,match_url,transcript
4111,1,7,"KYW_20161020_110000_CBS_This_Morning, CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_110000_New_Day, FOXNEWSW_20161020_100000_FOX__Friends, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4111/end/4112,
4112,1,5,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_100000_New_Day, CNNW_20161020_110000_New_Day, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4112/end/4113,
4113,2,4,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4113/end/4115,
4115,1,3,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4115/end/4116,
4116,3,4,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4116/end/4119,
4119,2,5,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, WPVI_20161020_110000_Good_Morning_America",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4119/end/4121,
4121,1,4,"CNNW_20161020_090000_New_Day, CNNW_20161020_120000_New_Day, CNNW_20161020_110000_New_Day, WPVI_20161020_110000_Good_Morning_America",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4121/end/4122,
4151,16,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4151/end/4167,
4167,1,2,"KYW_20161020_110000_CBS_This_Morning, WPVI_20161020_110000_Good_Morning_America",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4167/end/4168,
4168,9,4,"KYW_20161020_110000_CBS_This_Morning, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day, WPVI_20161020_110000_Good_Morning_America",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4168/end/4177,
4177,3,3,"KYW_20161020_110000_CBS_This_Morning, CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4177/end/4180,
4180,4,2,"CNNW_20161020_090000_New_Day, CNNW_20161020_100000_New_Day",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4180/end/4184,
4198,5,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4198/end/4203,
4313,3,1,FOXNEWSW_20161020_100000_FOX__Friends,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4313/end/4316,
4400,7,1,CNNW_20161020_100000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4400/end/4407,
4453,8,1,CNNW_20161020_100000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4453/end/4461,
4561,15,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4561/end/4576,
4664,3,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4664/end/4667,
4693,6,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4693/end/4699,
4887,3,1,WPVI_20161020_110000_Good_Morning_America,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4887/end/4890,
4890,3,2,"FOXNEWSW_20161020_100000_FOX__Friends, WPVI_20161020_110000_Good_Morning_America",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/4890/end/4893,
5058,4,1,FOXNEWSW_20161020_100000_FOX__Friends,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5058/end/5062,
5164,5,1,CNBC_20161020_100000_Squawk_Box,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5164/end/5169,
5304,2,1,CNNW_20161020_110000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5304/end/5306,
5306,6,3,"CNNW_20161020_110000_New_Day, WPVI_20161020_110000_Good_Morning_America, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5306/end/5312,
5312,6,1,CNNW_20161020_110000_New_Day,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5312/end/5318,
5435,22,1,KYW_20161020_110000_CBS_This_Morning,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5435/end/5457,
5527,7,2,"KYW_20161020_110000_CBS_This_Morning, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5527/end/5534,
5534,9,3,"KYW_20161020_110000_CBS_This_Morning, CNNW_20161020_100000_New_Day, CNBC_20161020_100000_Squawk_Box",https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5534/end/5543,
5543,1,1,KYW_20161020_110000_CBS_This_Morning,https://archive.org/details/KQED_20161020_010000_PBS_NewsHour_Debates_2016_A_Special_Report#start/5543/end/5544,
